geo_id,geo_id2,name,median_household_income,margin_of_error
1400000US06001983200,6001983200,"Census Tract 9832, Alameda County, California",134375,19049
1400000US06001990000,6001990000,"Census Tract 9900, Alameda County, California",-,**
1400000US06003010000,6003010000,"Census Tract 100, Alpine County, California",52917,13603
1400000US06005000101,6005000101,"Census Tract 1.01, Amador County, California",48606,10446
1400000US06005000102,6005000102,"Census Tract 1.02, Amador County, California",51250,18734
1400000US06005000200,6005000200,"Census Tract 2, Amador County, California",60487,6814
1400000US06005000301,6005000301,"Census Tract 3.01, Amador County, California",61577,3731
1400000US06005000303,6005000303,"Census Tract 3.03, Amador County, California",50925,7572
1400000US06005000304,6005000304,"Census Tract 3.04, Amador County, California",66715,12092
1400000US06005000401,6005000401,"Census Tract 4.01, Amador County, California",45272,6505
1400000US06005000402,6005000402,"Census Tract 4.02, Amador County, California",64560,15221
1400000US06005000500,6005000500,"Census Tract 5, Amador County, California",61227,9954
1400000US06007000102,6007000102,"Census Tract 1.02, Butte County, California",55641,8143
1400000US06007000103,6007000103,"Census Tract 1.03, Butte County, California",81250,15447
1400000US06007000104,6007000104,"Census Tract 1.04, Butte County, California",38203,7416
1400000US06007000201,6007000201,"Census Tract 2.01, Butte County, California",47083,12668
1400000US06007000202,6007000202,"Census Tract 2.02, Butte County, California",31420,9448
1400000US06007000300,6007000300,"Census Tract 3, Butte County, California",32156,6614
1400000US06007000401,6007000401,"Census Tract 4.01, Butte County, California",54022,21142
1400000US06007000402,6007000402,"Census Tract 4.02, Butte County, California",73777,5543
1400000US06007000501,6007000501,"Census Tract 5.01, Butte County, California",46331,8433
1400000US06007000502,6007000502,"Census Tract 5.02, Butte County, California",17755,4170
1400000US06007000601,6007000601,"Census Tract 6.01, Butte County, California",63895,11416
1400000US06007000603,6007000603,"Census Tract 6.03, Butte County, California",26432,4705
1400000US06007000604,6007000604,"Census Tract 6.04, Butte County, California",16691,3861
1400000US06007000700,6007000700,"Census Tract 7, Butte County, California",43417,7717
1400000US06007000800,6007000800,"Census Tract 8, Butte County, California",55156,13849
1400000US06007000901,6007000901,"Census Tract 9.01, Butte County, California",95750,12757
1400000US06007000903,6007000903,"Census Tract 9.03, Butte County, California",42031,6802
1400000US06007000904,6007000904,"Census Tract 9.04, Butte County, California",79309,14149
1400000US06007001000,6007001000,"Census Tract 10, Butte County, California",29367,15260
1400000US06007001100,6007001100,"Census Tract 11, Butte County, California",23991,4793
1400000US06007001200,6007001200,"Census Tract 12, Butte County, California",23644,2500
1400000US06007001300,6007001300,"Census Tract 13, Butte County, California",27804,5038
1400000US06007001400,6007001400,"Census Tract 14, Butte County, California",83250,16589
1400000US06007001500,6007001500,"Census Tract 15, Butte County, California",71005,14470
1400000US06007001600,6007001600,"Census Tract 16, Butte County, California",59955,12745
1400000US06007001702,6007001702,"Census Tract 17.02, Butte County, California",42455,2757
1400000US06007001703,6007001703,"Census Tract 17.03, Butte County, California",41875,7705
1400000US06007001704,6007001704,"Census Tract 17.04, Butte County, California",44875,10393
1400000US06007001800,6007001800,"Census Tract 18, Butte County, California",39960,8360
1400000US06007001900,6007001900,"Census Tract 19, Butte County, California",51488,5171
1400000US06007002000,6007002000,"Census Tract 20, Butte County, California",51382,10009
1400000US06007002100,6007002100,"Census Tract 21, Butte County, California",41034,10163
1400000US06007002200,6007002200,"Census Tract 22, Butte County, California",47014,11139
1400000US06007002300,6007002300,"Census Tract 23, Butte County, California",41623,10012
1400000US06007002400,6007002400,"Census Tract 24, Butte County, California",33954,4432
1400000US06007002500,6007002500,"Census Tract 25, Butte County, California",35822,5581
1400000US06007002601,6007002601,"Census Tract 26.01, Butte County, California",50925,4225
1400000US06007002602,6007002602,"Census Tract 26.02, Butte County, California",39503,6761
1400000US06007002700,6007002700,"Census Tract 27, Butte County, California",48339,6222
1400000US06007002800,6007002800,"Census Tract 28, Butte County, California",18792,5322
1400000US06007002900,6007002900,"Census Tract 29, Butte County, California",37806,3261
1400000US06007003001,6007003001,"Census Tract 30.01, Butte County, California",32752,7076
1400000US06007003002,6007003002,"Census Tract 30.02, Butte County, California",34202,5887
1400000US06007003100,6007003100,"Census Tract 31, Butte County, California",47917,5632
1400000US06007003200,6007003200,"Census Tract 32, Butte County, California",38099,8536
1400000US06007003300,6007003300,"Census Tract 33, Butte County, California",41172,7006
1400000US06007003400,6007003400,"Census Tract 34, Butte County, California",42273,9270
1400000US06007003501,6007003501,"Census Tract 35.01, Butte County, California",57426,13493
1400000US06007003502,6007003502,"Census Tract 35.02, Butte County, California",34576,9243
1400000US06007003600,6007003600,"Census Tract 36, Butte County, California",48977,8398
1400000US06007003700,6007003700,"Census Tract 37, Butte County, California",39605,12234
1400000US06009000120,6009000120,"Census Tract 1.20, Calaveras County, California",65518,14096
1400000US06009000121,6009000121,"Census Tract 1.21, Calaveras County, California",58414,11443
1400000US06009000122,6009000122,"Census Tract 1.22, Calaveras County, California",43072,11984
1400000US06009000210,6009000210,"Census Tract 2.10, Calaveras County, California",70552,8836
1400000US06009000220,6009000220,"Census Tract 2.20, Calaveras County, California",57418,7522
1400000US06009000300,6009000300,"Census Tract 3, Calaveras County, California",41301,7474
1400000US06009000400,6009000400,"Census Tract 4, Calaveras County, California",33883,5624
1400000US06009000501,6009000501,"Census Tract 5.01, Calaveras County, California",50224,7627
1400000US06009000503,6009000503,"Census Tract 5.03, Calaveras County, California",62679,12420
1400000US06009000504,6009000504,"Census Tract 5.04, Calaveras County, California",34032,6267
1400000US06011000100,6011000100,"Census Tract 1, Colusa County, California",55481,9481
1400000US06011000200,6011000200,"Census Tract 2, Colusa County, California",49479,10302
1400000US06011000300,6011000300,"Census Tract 3, Colusa County, California",54662,4468
1400000US06011000400,6011000400,"Census Tract 4, Colusa County, California",49464,9225
1400000US06011000500,6011000500,"Census Tract 5, Colusa County, California",47647,6828
1400000US06013301000,6013301000,"Census Tract 3010, Contra Costa County, California",50792,9981
1400000US06013302005,6013302005,"Census Tract 3020.05, Contra Costa County, California",56042,14979
1400000US06013302006,6013302006,"Census Tract 3020.06, Contra Costa County, California",81932,11600
1400000US06013302007,6013302007,"Census Tract 3020.07, Contra Costa County, California",71064,6870
1400000US06013302008,6013302008,"Census Tract 3020.08, Contra Costa County, California",87731,12945
1400000US06013302009,6013302009,"Census Tract 3020.09, Contra Costa County, California",96146,11275
1400000US06013302010,6013302010,"Census Tract 3020.10, Contra Costa County, California",105134,10416
1400000US06013303102,6013303102,"Census Tract 3031.02, Contra Costa County, California",103796,16178
1400000US06013303103,6013303103,"Census Tract 3031.03, Contra Costa County, California",82679,7437
1400000US06013303201,6013303201,"Census Tract 3032.01, Contra Costa County, California",82434,18459
1400000US06013303202,6013303202,"Census Tract 3032.02, Contra Costa County, California",94730,20132
1400000US06013303203,6013303203,"Census Tract 3032.03, Contra Costa County, California",107663,26746
1400000US06013303204,6013303204,"Census Tract 3032.04, Contra Costa County, California",61550,8457
1400000US06013303205,6013303205,"Census Tract 3032.05, Contra Costa County, California",88873,17270
1400000US06013304001,6013304001,"Census Tract 3040.01, Contra Costa County, California",111750,38342
1400000US06013304002,6013304002,"Census Tract 3040.02, Contra Costa County, California",72639,52246
1400000US06013304003,6013304003,"Census Tract 3040.03, Contra Costa County, California",74767,9974
1400000US06013304004,6013304004,"Census Tract 3040.04, Contra Costa County, California",112476,10775
1400000US06013304005,6013304005,"Census Tract 3040.05, Contra Costa County, California",112139,12234
1400000US06013305000,6013305000,"Census Tract 3050, Contra Costa County, California",40521,13719
1400000US06013306002,6013306002,"Census Tract 3060.02, Contra Costa County, California",66484,6201
1400000US06013306003,6013306003,"Census Tract 3060.03, Contra Costa County, California",46904,8297
1400000US06013306004,6013306004,"Census Tract 3060.04, Contra Costa County, California",60134,11756
1400000US06013307101,6013307101,"Census Tract 3071.01, Contra Costa County, California",59554,14843
1400000US06013307102,6013307102,"Census Tract 3071.02, Contra Costa County, California",42669,7792
1400000US06013307201,6013307201,"Census Tract 3072.01, Contra Costa County, California",42054,7300
1400000US06013307202,6013307202,"Census Tract 3072.02, Contra Costa County, California",30587,7311
1400000US06013307204,6013307204,"Census Tract 3072.04, Contra Costa County, California",53305,8374
1400000US06013307205,6013307205,"Census Tract 3072.05, Contra Costa County, California",50321,14530
1400000US06013308001,6013308001,"Census Tract 3080.01, Contra Costa County, California",60985,7061
1400000US06013308002,6013308002,"Census Tract 3080.02, Contra Costa County, California",101628,8452
1400000US06013309000,6013309000,"Census Tract 3090, Contra Costa County, California",68750,9325
1400000US06013310000,6013310000,"Census Tract 3100, Contra Costa County, California",50855,6560
1400000US06013311000,6013311000,"Census Tract 3110, Contra Costa County, California",50856,3332
1400000US06013312000,6013312000,"Census Tract 3120, Contra Costa County, California",30000,6396
1400000US06013313101,6013313101,"Census Tract 3131.01, Contra Costa County, California",38125,12458
1400000US06013313102,6013313102,"Census Tract 3131.02, Contra Costa County, California",64446,5839
1400000US06013313103,6013313103,"Census Tract 3131.03, Contra Costa County, California",82911,8086
1400000US06013313203,6013313203,"Census Tract 3132.03, Contra Costa County, California",73879,7491
1400000US06013313204,6013313204,"Census Tract 3132.04, Contra Costa County, California",68690,9547
1400000US06013313205,6013313205,"Census Tract 3132.05, Contra Costa County, California",82917,3412
1400000US06013313206,6013313206,"Census Tract 3132.06, Contra Costa County, California",56469,7873
1400000US06013314102,6013314102,"Census Tract 3141.02, Contra Costa County, California",50256,7374
1400000US06013314103,6013314103,"Census Tract 3141.03, Contra Costa County, California",40345,4782
1400000US06013314104,6013314104,"Census Tract 3141.04, Contra Costa County, California",39536,5321
1400000US06013314200,6013314200,"Census Tract 3142, Contra Costa County, California",49868,14860
1400000US06013315000,6013315000,"Census Tract 3150, Contra Costa County, California",77284,14831
